"ft_dem","ft_rep","ft_lib","ft_con","ft_bigbiz","ft_unions","ft_xtnfund","ft_feminists","ft_gays","ft_trans","ft_muslims","ft_christians","ft_jews","ft_white","ft_black","ft_latino","ft_asian","ft_police","ft_blm","ft_maga","ft_nra","ft_rurams","ft_illegimmig","ft_dempres_pre","ft_reppres_pre","ft_biden_pre","ft_rfkJR_pre"
85,15,85,25,50,90,5,65,90,100,50,25,60,85,85,85,85,65,90,0,5,50,85,85,0,85,0
0,50,0,0,0,50,50,0,50,50,50,NA,50,50,50,50,50,15,50,50,100,50,0,0,70,0,70
0,90,0,95,80,15,65,0,70,40,50,85,85,90,90,90,90,90,0,95,100,95,5,0,100,0,65
0,100,15,70,40,50,40,15,50,0,30,30,0,100,0,0,50,100,0,60,60,70,0,0,100,0,50
100,0,85,40,70,85,0,60,85,85,85,85,85,50,85,85,85,100,85,30,0,85,NA,100,0,100,30
85,15,60,40,40,70,40,50,85,70,70,70,85,85,70,70,70,70,60,40,0,50,50,100,0,85,0
50,50,50,50,50,50,50,0,85,85,85,85,85,70,85,85,85,70,85,0,50,50,85,85,40,60,60
0,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,70,15,50
99,1,60,0,0,100,0,90,85,85,85,40,50,25,100,90,100,0,60,0,0,20,100,99,0,90,0
50,50,50,50,50,50,100,50,50,50,50,100,100,50,50,100,50,50,50,50,50,50,100,NA,50,15,50
30,70,60,60,40,60,50,50,50,0,50,60,50,NA,100,100,100,88,50,0,40,50,40,60,0,35,50
70,40,NA,80,NA,100,25,50,50,50,50,50,100,100,100,100,100,100,50,75,75,NA,15,70,30,40,50
1,70,0,50,50,50,50,0,50,0,50,50,60,50,50,50,50,50,30,50,50,50,0,0,85,1,50
100,0,85,50,85,85,85,70,70,60,85,100,60,85,85,85,85,85,100,85,NA,100,70,100,0,100,70
70,0,50,0,30,80,0,90,100,100,80,0,50,50,80,70,60,0,100,0,0,25,60,75,0,80,50
85,30,60,85,85,85,85,85,50,50,85,85,85,85,86,85,85,85,85,50,60,85,50,85,15,85,50
88,0,85,0,20,50,0,100,100,70,70,70,70,100,100,100,100,70,85,0,0,10,100,85,0,85,30
85,15,70,50,40,60,30,60,85,85,70,70,70,85,85,85,85,70,50,0,40,50,40,85,0,70,20
70,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,85,85
40,50,NA,50,NA,NA,60,70,70,40,70,50,85,100,100,100,100,40,60,30,50,70,30,30,40,30,50
85,40,50,50,15,50,50,100,50,50,50,50,50,NA,NA,NA,NA,70,50,50,50,50,NA,70,40,0,85
45,70,50,70,50,50,50,50,85,NA,70,70,85,NA,50,50,50,70,50,50,50,85,15,15,85,15,50
70,0,85,0,30,50,50,85,50,50,60,70,85,70,70,100,85,15,50,0,50,50,85,100,0,85,70
70,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,0,70,0
70,10,55,15,50,40,20,50,50,50,40,40,50,50,50,50,70,70,50,0,15,85,50,85,0,70,0
92,1,60,60,70,85,30,70,85,85,85,70,85,100,NA,100,100,100,85,0,15,85,40,93,0,99,0
70,0,85,70,40,NA,68,100,60,50,50,100,50,48,NA,100,100,30,70,0,40,85,40,70,0,15,50
0,100,50,70,85,50,60,50,15,15,0,NA,50,70,30,40,50,60,0,50,50,50,50,30,100,15,0
85,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,0,85,60
40,70,40,70,60,60,100,50,30,15,50,NA,85,85,85,85,85,70,50,60,60,100,60,40,50,40,40
0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,0,0
0,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,40,0,50
0,75,50,40,65,80,50,30,75,80,65,60,75,NA,40,40,50,80,35,100,100,80,0,0,100,0,50
50,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,40,15,50
50,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,0,50,0
85,15,85,55,0,100,25,60,100,100,95,100,100,85,100,95,95,100,100,0,0,100,90,100,0,85,50
100,0,100,0,0,50,0,100,50,50,50,0,0,0,NA,50,50,0,100,0,0,50,100,100,0,100,0
40,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,60,30,50
60,30,60,30,50,40,15,60,60,70,85,50,10,50,70,70,50,85,40,0,0,85,50,60,0,60,50
60,0,60,0,15,80,0,70,60,50,15,15,50,50,50,50,NA,50,60,0,0,30,50,70,0,85,15
85,10,90,15,30,90,5,90,90,50,45,45,85,70,50,60,85,50,65,0,0,15,50,85,0,90,0
0,70,30,60,40,60,50,60,50,40,NA,100,100,50,50,NA,50,100,50,50,15,100,50,0,60,0,60
70,0,50,30,50,100,15,70,30,30,70,85,85,85,50,85,85,85,50,0,0,50,50,85,0,100,0
85,15,NA,NA,NA,85,NA,75,85,NA,NA,NA,100,NA,50,50,50,85,NA,0,0,NA,0,85,15,85,15
85,40,85,60,NA,NA,NA,85,85,85,70,85,85,50,50,50,50,85,85,0,15,50,40,70,0,70,50
85,15,85,0,40,85,0,85,85,85,85,40,85,60,100,85,70,85,80,0,15,15,80,85,0,75,0
85,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,0,85,0
100,0,15,15,90,100,90,75,0,0,0,NA,100,80,70,70,70,80,30,30,30,100,30,100,0,80,0
85,15,50,50,50,50,NA,60,100,100,100,60,0,15,75,60,60,70,70,0,25,50,100,100,0,100,50
96,15,70,100,15,50,70,100,85,60,85,100,100,85,NA,100,100,85,100,NA,100,85,85,96,30,85,50
70,0,55,50,45,55,50,60,50,50,50,50,50,70,70,70,70,70,60,0,40,50,50,85,0,85,0
85,10,75,25,60,65,0,50,90,80,80,50,80,80,80,NA,80,75,75,0,10,75,80,85,0,50,50
80,10,80,10,30,80,1,80,90,80,50,NA,50,50,50,50,50,65,75,1,12,50,80,95,5,85,20
95,10,60,40,60,50,50,85,100,100,100,100,100,85,85,85,85,85,70,0,0,100,15,95,0,85,0
45,65,40,75,15,30,55,30,80,25,30,85,85,NA,NA,NA,NA,90,10,60,80,85,NA,15,60,15,70
10,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,70,0,50
70,30,60,40,0,30,15,30,40,60,15,30,15,60,70,70,80,50,60,NA,0,30,30,70,30,40,50
0,65,0,80,50,15,85,35,45,40,20,100,70,75,75,75,75,85,30,70,80,90,30,10,40,20,50
40,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,70,30,30
0,70,15,90,70,40,50,50,50,0,15,90,50,80,70,70,70,100,0,100,60,80,0,0,100,15,85
0,100,15,100,85,30,50,60,85,15,50,100,100,100,85,85,40,100,NA,100,100,100,0,0,0,0,70
0,85,15,85,50,50,50,50,50,50,50,50,50,50,50,50,50,100,0,100,85,50,0,0,100,0,50
0,100,0,100,60,50,85,15,0,0,0,100,85,85,85,40,50,85,0,100,70,85,0,0,70,0,0
15,85,30,85,60,50,50,30,100,50,100,100,100,100,100,100,100,100,15,85,50,100,50,0,85,0,70
0,95,0,99,0,95,99,0,55,55,0,90,0,100,100,50,50,100,0,95,100,99,50,0,70,0,0
5,5,0,85,60,30,85,0,0,0,30,100,40,85,70,70,85,85,0,100,100,85,0,5,5,5,5
60,40,50,50,50,70,50,75,100,100,100,50,100,50,50,50,NA,50,100,40,50,50,50,50,0,40,50
100,0,50,100,60,100,85,50,50,50,100,100,100,100,100,50,100,100,50,60,50,100,0,100,0,100,100
70,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,30,85,50
70,40,85,85,50,85,85,60,85,85,85,85,85,85,85,85,85,85,50,10,50,85,50,60,0,60,40
75,30,85,45,50,85,0,0,80,85,85,15,70,50,90,85,85,85,85,0,50,85,85,85,0,85,50
0,100,0,50,85,60,50,0,0,0,0,NA,60,85,70,85,60,100,15,50,100,100,0,0,100,0,60
100,15,85,85,0,85,85,85,85,100,0,85,0,50,50,50,50,85,100,85,85,85,0,85,0,30,0
100,0,100,15,70,50,15,85,100,100,100,30,100,85,85,100,85,40,100,0,0,40,100,100,0,85,90
60,60,50,50,50,50,50,50,60,50,50,60,50,70,85,85,NA,60,60,50,50,50,40,60,50,50,50
50,50,50,50,50,50,50,50,50,50,50,60,50,NA,50,50,50,50,50,50,100,50,50,50,85,0,50
15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,30,30,75
0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
0,70,20,85,20,50,70,15,50,40,60,100,100,90,60,80,60,85,15,85,50,85,20,0,80,0,70
0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15,15,15
60,0,100,25,0,20,15,100,100,100,100,15,100,15,100,50,50,30,100,0,45,50,60,80,0,80,0
0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,0,70
70,0,60,60,15,70,30,60,100,70,30,85,85,30,50,50,50,70,85,0,40,60,40,70,0,70,50
85,15,85,25,25,85,0,85,85,85,85,0,85,80,85,85,85,80,85,0,30,40,80,100,0,100,0
0,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,0,0
5,60,50,50,50,50,50,50,50,30,50,50,50,60,50,50,50,50,50,60,50,50,15,0,70,15,50
15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,30,15,60
100,70,70,70,85,85,85,85,85,85,85,NA,85,85,85,85,85,100,85,85,70,85,85,100,0,100,100
70,30,60,0,0,70,0,100,100,85,15,0,30,50,40,30,50,30,85,0,0,30,30,95,0,85,40
100,0,70,20,50,85,70,70,80,100,80,100,85,85,100,85,85,90,100,70,0,85,85,100,0,100,0
99,15,85,30,50,50,50,50,100,100,75,100,85,95,95,NA,95,75,100,40,70,85,60,100,20,95,15
75,85,NA,NA,NA,NA,NA,NA,0,NA,100,85,100,0,100,100,100,85,100,50,NA,NA,50,0,30,0,60
70,70,70,NA,NA,NA,NA,85,NA,NA,85,85,NA,100,85,70,70,NA,NA,85,40,60,70,70,40,70,70
20,5,60,10,0,100,10,90,95,90,90,35,90,95,95,95,95,0,100,0,5,95,75,40,0,30,25
0,75,40,60,40,50,100,0,50,0,100,100,30,100,100,100,100,60,0,100,50,100,100,0,100,0,100
50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,50,40,NA
0,85,15,85,40,60,100,30,0,0,30,85,100,85,85,85,85,100,15,100,100,85,0,0,85,0,40
0,90,0,90,85,80,90,20,20,20,30,NA,90,95,90,90,90,60,0,95,70,95,0,0,100,0,85
15,90,50,85,70,60,75,45,75,70,50,90,85,80,85,80,85,95,0,95,100,90,15,0,90,0,70
50,50,40,60,60,0,0,50,50,0,15,60,50,70,70,60,50,85,50,50,60,50,30,50,50,50,50
0,95,5,75,75,25,40,30,80,50,40,100,90,90,30,40,90,80,0,60,50,100,20,0,75,10,40
0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,25
0,85,15,15,40,50,50,40,85,40,50,100,50,85,30,85,50,100,40,100,100,100,0,15,85,0,NA
0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,0,60
0,100,15,90,95,70,90,50,0,0,50,100,95,95,90,85,95,95,40,95,95,95,0,0,100,0,30
90,50,90,49,70,85,60,86,86,86,86,NA,86,86,90,86,86,75,85,15,40,86,86,90,0,90,0
15,80,80,90,75,75,60,69,99,95,90,99,95,90,90,90,90,80,20,50,85,99,NA,1,60,10,30
75,10,60,12,30,70,30,85,85,85,60,35,60,50,50,50,50,70,65,0,0,70,50,75,0,70,10
0,85,15,85,85,70,85,NA,50,NA,60,100,85,NA,85,85,85,85,15,100,85,85,15,0,100,0,85
50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,50,50
90,15,90,80,70,85,10,90,95,95,85,80,90,80,80,80,NA,85,90,10,20,85,80,95,0,90,0
95,0,30,20,85,100,85,100,100,100,100,NA,100,100,100,100,100,100,85,0,0,100,0,95,0,85,0
60,40,30,60,50,50,50,50,30,30,50,70,50,50,50,50,50,50,40,40,50,50,15,50,15,40,50
85,30,60,15,40,70,0,60,60,60,50,40,50,70,70,100,60,60,60,0,0,60,60,85,0,85,15
55,30,49,60,40,50,10,50,55,25,50,25,75,75,75,75,75,75,60,0,1,70,76,60,20,75,10
0,75,15,85,50,30,60,40,30,15,50,85,90,85,85,80,85,85,15,85,90,100,50,15,85,0,70
0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,0,0
0,40,40,60,50,40,60,50,50,30,40,85,50,60,60,60,60,60,40,60,40,50,40,0,60,0,70
60,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,0,80,10
65,25,60,60,50,70,60,50,40,50,50,60,60,70,70,70,70,80,50,15,20,70,40,70,0,60,30
0,85,30,85,40,50,85,40,0,0,15,85,60,85,50,70,70,85,15,100,85,100,0,0,100,0,85
0,100,0,85,30,50,85,40,40,40,40,NA,60,60,60,60,60,NA,0,50,100,60,30,0,100,0,100
0,90,15,85,60,50,70,60,50,30,50,75,85,50,50,50,50,65,10,80,60,90,0,0,85,0,15
15,70,40,85,70,40,50,40,85,50,85,85,85,85,85,85,85,85,50,70,85,85,30,15,85,0,50
0,100,0,100,0,85,100,0,0,0,0,100,100,100,100,100,100,0,0,100,100,100,0,0,100,0,60
85,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,85,0,0
0,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,0,50
60,50,50,50,50,60,50,50,50,50,50,50,50,NA,NA,NA,NA,50,50,50,50,50,NA,50,50,50,50
50,50,85,50,40,50,85,60,0,0,50,100,50,85,85,85,85,85,70,50,85,70,85,30,70,15,50
50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
100,50,50,70,50,50,50,100,50,50,50,85,50,85,100,50,NA,70,70,50,50,50,50,100,0,100,50
30,40,60,45,100,70,60,30,80,80,56,90,40,67,89,67,80,10,90,60,56,76,78,50,60,30,50
70,15,70,0,40,70,0,70,100,100,50,40,50,60,85,85,85,15,85,0,15,50,70,85,0,70,30
0,100,0,50,50,50,0,0,0,0,50,60,0,0,100,0,0,0,0,0,60,0,0,0,0,0,0
40,60,15,50,30,100,100,50,0,0,50,100,100,NA,100,100,100,15,70,70,50,70,0,15,60,30,50
85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,85,40,40,40,60,50,50,40,40,70,NA,70,70,70,100,70,60,40,50,50,50,50,50,50,50,50
50,50,100,100,NA,100,NA,100,100,100,NA,NA,NA,NA,NA,NA,NA,100,100,NA,NA,NA,NA,15,50,50,50
0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,50,50
40,70,50,50,0,70,85,50,50,50,50,85,85,70,50,70,50,85,50,70,100,70,NA,0,85,0,70
0,100,30,70,50,50,50,30,50,30,50,100,50,50,50,50,50,60,0,40,40,100,0,0,85,0,15
100,0,60,50,30,85,40,70,85,70,85,85,85,NA,85,85,70,70,85,15,40,40,60,100,0,70,100
69,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,0,60,0
60,0,50,50,40,60,50,50,0,50,50,50,50,70,85,70,85,40,60,0,50,50,50,85,50,60,60
85,0,50,50,50,50,50,100,100,85,85,50,85,NA,NA,NA,NA,85,85,50,50,50,NA,100,0,85,50
60,15,50,50,50,50,50,50,50,50,100,NA,100,100,100,100,100,70,50,50,50,50,50,60,15,50,50
60,30,0,0,0,0,0,0,100,60,60,60,60,100,100,100,100,60,60,0,0,0,50,70,0,60,0
50,50,50,50,50,50,30,50,50,50,50,50,50,50,50,50,50,70,60,50,50,50,30,60,7,15,50
70,40,50,50,50,75,15,50,75,50,50,50,50,50,50,50,50,85,40,50,40,50,40,85,30,60,15
30,50,50,50,15,40,40,30,50,50,50,60,50,55,55,40,55,60,40,50,50,85,0,15,70,0,90
0,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,0,50
50,40,50,40,50,50,15,50,70,50,50,50,100,50,50,50,50,60,30,0,0,60,40,40,0,50,60
80,10,85,15,30,70,10,85,70,70,85,90,85,70,50,70,70,70,80,0,10,50,50,100,0,85,0
50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,40,30,50
15,85,40,85,70,70,100,85,15,15,70,100,100,85,85,85,85,85,15,85,70,100,40,0,90,0,60
0,85,NA,100,50,50,100,50,NA,0,50,100,100,50,85,NA,70,100,0,100,70,50,50,0,85,0,15
0,100,0,100,50,0,100,0,0,0,0,100,100,NA,85,85,50,100,0,100,100,100,0,0,100,0,80
2,83,10,100,60,40,85,75,10,0,70,100,100,90,80,80,85,92,0,100,85,90,5,2,96,3,40
25,80,50,80,70,75,62,50,85,20,85,100,85,75,75,75,75,90,20,70,60,90,10,10,90,15,65
0,85,50,75,70,0,NA,50,86,50,NA,85,100,100,100,100,100,100,0,100,100,85,0,0,100,0,70
2,80,5,70,40,50,50,50,40,1,40,NA,50,75,50,50,50,75,40,75,90,70,0,0,85,0,50
0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,0,NA
0,60,0,100,50,70,70,15,50,50,50,70,70,50,50,50,50,70,0,100,100,100,0,0,100,0,60
60,15,65,40,40,60,30,60,50,50,50,45,60,85,80,75,80,75,50,15,40,50,65,70,0,85,15
38,3,40,14,10,100,0,100,100,100,90,5,100,40,70,70,70,5,100,0,0,50,75,75,0,40,8
70,60,50,50,50,40,85,50,0,0,50,85,60,85,60,50,60,85,50,50,40,85,40,85,50,50,50
15,60,15,70,40,70,30,70,15,15,NA,NA,NA,NA,NA,NA,NA,85,70,NA,60,70,0,0,70,15,85
100,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,100,15,85,50
50,0,84,15,30,70,0,85,100,100,95,70,95,100,100,100,100,30,85,0,0,85,100,70,0,50,NA
60,60,40,60,30,40,NA,40,50,50,40,85,40,85,70,50,70,50,50,70,30,60,40,60,70,50,50
70,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,50,50,70,NA,NA,NA,NA,NA,0,85,0,70,50
0,70,40,85,50,40,70,60,70,30,40,100,70,85,85,60,60,100,70,85,60,85,0,0,85,0,60
85,0,85,15,30,60,0,70,50,0,30,0,50,60,50,40,40,70,30,0,0,70,50,50,0,70,0
10,85,0,50,50,70,85,0,100,50,100,100,100,100,100,NA,100,100,0,100,100,100,0,0,90,0,70
50,50,40,40,68,60,100,40,30,10,50,100,40,50,50,50,50,70,100,50,50,50,50,45,85,20,50
30,70,15,85,50,50,70,50,40,40,15,NA,85,85,85,85,85,85,40,70,70,85,40,15,85,30,50
15,100,50,70,60,70,60,70,70,50,70,70,60,70,70,70,70,60,60,50,70,70,50,15,99,0,30
0,70,30,85,70,30,70,30,50,50,60,100,85,85,70,85,85,85,50,85,70,100,30,15,85,50,15
15,90,40,60,60,60,70,70,100,50,15,85,85,85,70,70,NA,100,0,85,85,85,0,0,70,0,50
42,5,0,0,60,0,0,50,50,40,50,50,50,NA,NA,NA,NA,60,40,0,0,40,NA,55,0,52,50
5,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,98,15,90
20,75,40,80,60,55,60,30,15,15,35,85,80,80,80,75,75,90,10,80,70,85,30,10,90,15,55
0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,0,15
60,60,50,50,60,50,50,50,50,30,50,NA,50,50,50,50,50,85,15,40,0,50,0,40,0,50,50
0,100,40,80,70,65,80,50,50,50,50,100,85,75,100,75,75,80,20,100,80,100,30,0,100,0,50
0,85,5,100,70,40,85,30,15,5,50,100,100,90,90,90,90,95,5,50,90,90,25,10,70,15,51
60,70,40,60,60,70,60,70,60,50,50,70,70,50,50,50,50,100,40,50,70,85,50,50,70,40,85
67,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,85,38,67
40,0,70,10,10,90,0,90,90,90,90,30,0,80,90,90,90,15,90,0,0,50,90,45,0,30,30
25,50,50,50,60,40,50,50,50,50,50,50,50,50,50,50,50,30,15,60,70,70,40,0,70,15,25
55,15,80,40,30,70,50,70,100,50,100,50,60,NA,100,50,100,50,100,0,15,15,30,75,0,60,50
40,30,100,85,60,85,30,90,100,50,100,85,100,70,100,100,85,30,100,30,50,90,40,40,30,40,NA
40,40,15,100,70,85,70,100,100,100,100,85,100,60,60,0,60,85,100,100,100,100,0,60,50,50,50
40,40,40,60,50,40,40,40,50,50,50,NA,50,60,60,60,60,60,40,40,60,60,40,30,30,40,30
85,30,40,60,40,70,50,70,50,50,70,100,50,60,70,60,60,40,50,0,40,70,60,85,15,85,85
0,50,40,60,0,60,30,50,100,60,50,50,50,100,100,100,100,0,60,15,60,100,100,0,50,0,70
5,6,50,50,30,50,50,10,50,40,50,70,20,70,60,60,NA,60,0,15,50,85,40,20,42,41,45
60,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,70,60,50
40,30,10,80,90,90,20,10,10,20,20,NA,90,100,90,90,90,90,10,10,20,100,0,40,40,40,0
60,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,100,15,100
30,60,0,70,30,50,50,0,85,70,100,70,100,85,15,85,100,30,0,40,50,50,0,0,60,0,50
100,0,NA,NA,85,70,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,100,0,100,85
50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,70,NA,NA,NA,NA,NA,85,15,60,50
29,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,35,8,60
15,40,15,40,40,85,70,40,60,60,50,85,70,70,85,85,100,85,40,0,0,50,50,0,30,15,50
60,30,30,30,50,50,30,50,50,50,40,50,50,50,50,50,50,50,15,0,15,40,30,70,30,70,30
85,40,85,85,85,100,70,85,85,85,60,100,85,60,100,70,60,100,100,40,40,100,50,100,15,85,70
70,0,70,50,50,50,50,50,50,50,50,70,50,70,70,70,50,60,50,50,50,50,50,85,0,50,0
100,50,50,50,50,50,50,15,50,50,50,50,50,50,50,50,50,40,50,15,85,50,40,100,0,100,0
80,20,85,15,30,50,NA,85,85,60,70,15,70,70,70,60,70,70,50,0,0,40,50,100,0,85,0
60,15,60,40,85,30,40,15,50,50,70,100,50,85,70,85,85,60,50,0,0,50,50,70,0,40,15
60,60,NA,60,50,60,50,50,40,40,50,60,40,70,70,70,70,70,60,NA,40,70,70,70,70,60,70
60,15,50,40,30,50,0,40,50,20,50,50,85,85,85,85,NA,80,30,10,40,50,70,60,0,50,85
80,0,70,0,25,70,0,85,100,100,NA,40,NA,NA,NA,NA,NA,30,NA,0,5,40,NA,85,0,80,0
55,55,55,NA,60,60,55,65,65,48,50,50,50,85,65,85,78,85,50,50,80,85,50,40,55,20,50
85,0,75,30,20,80,3,80,80,8,85,80,90,80,70,70,70,70,90,0,20,50,25,85,0,85,0
0,70,50,50,40,85,70,0,70,70,70,60,70,100,100,100,100,70,60,0,85,70,0,0,85,15,60
15,60,50,50,30,50,50,50,50,50,50,50,50,85,70,70,85,60,50,60,40,50,70,0,85,0,70
40,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,0,50,50
15,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,85,0,60
85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,0,60,15
85,85,70,60,85,85,50,50,50,60,30,85,85,85,70,100,50,50,70,0,70,50,50,85,50,15,85
60,60,0,0,0,0,0,0,100,0,0,0,0,100,100,100,100,0,0,0,NA,0,0,60,30,0,50
2,75,15,80,NA,30,85,25,50,25,50,85,75,NA,NA,NA,NA,90,5,50,75,85,25,0,80,0,50
40,60,41,70,60,NA,NA,41,80,NA,NA,NA,90,90,90,90,90,40,70,NA,NA,NA,40,30,30,30,40
30,60,30,40,NA,50,70,90,10,30,30,100,100,100,100,100,100,30,10,40,90,80,0,15,70,20,50
2,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,97,0,NA
0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,0,85
50,60,60,85,85,70,85,100,100,100,100,NA,100,100,100,100,100,85,70,50,50,100,60,70,0,70,0
0,85,0,90,85,15,85,15,15,15,40,100,90,90,90,90,90,100,0,100,90,100,0,0,100,0,15
40,70,40,70,50,50,50,50,70,70,50,50,50,50,50,50,50,100,30,50,85,50,15,40,70,15,50
60,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,75,60,85
