"ideo","pid","indiv_hwSuccess","indiv_failsame","indiv_willwork","egal_ensureEO","egal_probnoequal","egal_lessproblem","ofr_divineplan","ofr_lessable","sr_generations","sr_realchange","sr_tryhard","sr_workway","sr_welfare","sr_deserveless","sr_complaint","sr_crspeed"
0.5,1.675,NA,NA,NA,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.95,0.45,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5,0.516666666666667,NA,NA,NA,1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.316666666666667,0.35,5,3,4,1,2,1,1,1,2,5,1,2,4,3,5,3
1,1,4,4,4,1,2,4,1,1,2,3,2,2,4,4,4,3
0.95,1.20833333333333,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.658333333333333,0.95,5,5,5,1,2,2,3,3,2,1,3,3,3,3,3,NA
1,1.26666666666667,4,4,5,2,4,4,1,1,2,3,5,5,5,5,4,5
0.5,1.11666666666667,5,2,5,1,1,1,3,1,1,5,4,1,4,1,4,3
0.833333333333333,0.566666666666667,5,4,4,1,4,4,1,1,2,3,1,2,1,2,3,3
0.166666666666667,0.9,3,2,3,1,1,1,5,1,2,3,4,3,2,4,3,3
0.825,0.15,NA,NA,NA,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.9,0.8,2,4,3,1,2,2,1,1,4,3,2,2,2,3,4,3
1.60833333333333,1.43333333333333,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5,0.075,5,4,2,1,2,1,1,1,1,5,1,2,4,4,4,1
1.05,0.666666666666667,1,3,3,1,1,1,1,1,5,3,4,5,5,4,4,3
0.6,1,2,2,4,1,2,5,1,1,2,5,5,5,2,5,4,3
0.5,0.708333333333333,2,4,5,1,2,3,4,2,2,3,5,5,4,3,2,5
1.60833333333333,1.85,2,4,5,1,1,1,3,3,3,5,4,3,4,4,4,3
2,1.59166666666667,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.68333333333333,1.925,5,2,4,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
0.6,1,3,5,5,2,1,2,2,3,4,5,4,4,3,4,4,5
0.608333333333333,0.816666666666667,2,1,5,1,1,1,1,1,1,NA,1,1,4,2,1,1
0.45,0.166666666666667,5,3,5,2,4,NA,5,2,5,5,5,5,2,3,4,5
0.5,0.783333333333333,1,1,5,1,1,1,5,1,2,5,5,5,5,5,4,3
0,1,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.175,0.466666666666667,NA,NA,NA,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.95,0.783333333333333,4,2,4,1,3,3,4,1,5,3,5,4,5,4,5,3
0.75,0.416666666666667,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.683333333333333,1.50833333333333,5,5,5,1,5,5,1,1,5,5,5,5,4,5,5,3
1,0.333333333333333,5,5,5,1,5,5,1,1,5,5,5,5,5,5,5,5
0.833333333333333,1.26666666666667,NA,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.50833333333333,0.375,NA,NA,NA,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.55,0.45,NA,NA,NA,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,3,4,4,2,2,3,4,4,3,NA,4,4,3,3,3,3
0.5,1,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,3,1,4,1,3,3,3,2,4,3,4,4,3,3,3,NA
1.16666666666667,0.366666666666667,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5,0.733333333333333,4,4,4,1,2,2,3,3,4,5,4,4,2,4,3,5
1,1.38333333333333,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5,0.5,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,2,3,3,1,2,2,1,2,2,3,2,4,5,3,NA,5
0.55,0.666666666666667,NA,NA,NA,1,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.11666666666667,0.316666666666667,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.99,0.833333333333333,5,5,5,1,5,2,1,1,1,3,5,5,4,5,5,3
0.425,0.791666666666667,1,2,4,2,4,3,2,1,4,3,4,4,4,3,3,5
0,1.38333333333333,2,5,5,1,1,1,1,1,1,3,5,4,1,4,3,3
1.26666666666667,1.45833333333333,5,5,4,1,4,1,3,1,5,3,4,2,2,5,3,3
1,0.666666666666667,2,2,4,1,2,2,1,1,4,3,3,4,4,3,3,3
0.9,0.075,1,4,5,2,5,2,1,1,1,5,4,5,5,2,2,3
1.50833333333333,0.833333333333333,1,4,5,2,2,2,5,2,5,5,5,5,5,4,3,5
1,1.83333333333333,5,5,5,4,4,5,1,1,2,5,5,5,5,5,2,1
1.26666666666667,1.6,2,3,4,2,4,4,1,1,2,3,2,4,3,2,3,3
1.1,1.33333333333333,NA,NA,NA,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.391666666666667,0.441666666666667,4,2,3,1,2,1,1,1,1,3,2,2,1,2,3,3
1.225,1.33333333333333,NA,NA,NA,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1.31666666666667,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.26666666666667,1.26666666666667,4,4,4,2,4,4,3,1,2,5,2,2,2,4,4,5
0,0.833333333333333,5,4,5,1,1,1,1,3,2,5,3,3,3,3,4,5
0.9,0.733333333333333,4,3,5,3,2,1,1,3,2,3,3,1,3,3,2,3
1.55833333333333,1.75,NA,NA,NA,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5,0.491666666666667,NA,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.683333333333333,0.733333333333333,4,5,4,1,2,1,1,1,2,3,1,1,2,3,3,3
1.16666666666667,1.16666666666667,NA,NA,NA,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.38333333333333,1.10833333333333,NA,NA,NA,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.58333333333333,0.916666666666667,5,4,4,1,1,2,1,2,5,3,5,4,5,2,3,5
1,1.36666666666667,1,4,5,1,1,1,2,2,3,3,4,5,4,3,3,3
0.225,0.666666666666667,3,1,3,4,5,4,5,1,5,5,5,5,4,5,5,5
0.55,0.766666666666667,5,5,5,1,3,2,4,1,3,NA,1,3,2,3,2,3
0.6,1.53333333333333,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.3,1.36666666666667,2,2,5,1,2,3,2,2,5,5,4,5,5,5,5,3
1.60833333333333,1.65,4,5,4,1,2,2,1,1,1,5,1,2,3,4,4,3
0.95,1.75,NA,NA,NA,1,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.48333333333333,1.38333333333333,5,5,5,1,1,1,1,3,4,5,3,4,3,4,4,5
1.45833333333333,1.725,NA,NA,NA,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.883333333333333,1.31666666666667,5,4,5,1,2,1,1,1,1,3,4,4,1,3,4,3
1,1.675,4,3,5,1,5,3,1,1,1,3,4,5,2,2,5,3
0.666666666666667,0.633333333333333,5,2,5,1,5,1,1,1,2,5,2,4,2,3,2,1
0.45,1.16666666666667,2,3,5,1,2,4,2,3,2,5,3,4,3,3,4,3
0.4,0.616666666666667,NA,NA,NA,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.95,1.45833333333333,NA,NA,NA,2,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.325,1.575,5,2,5,1,2,3,1,1,2,5,4,2,1,5,5,3
0.333333333333333,0,2,2,5,5,1,2,5,1,2,3,3,4,3,4,5,5
0.633333333333333,0.683333333333333,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.9,1.26666666666667,NA,NA,NA,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.21666666666667,1.26666666666667,NA,NA,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.29166666666667,1.29166666666667,2,4,5,1,4,2,1,1,1,5,2,2,2,2,1,3
1.2,0.375,NA,NA,NA,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.075,0.325,2,5,5,1,2,2,1,2,1,3,5,5,5,2,2,3
0.633333333333333,0.566666666666667,NA,NA,NA,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.1,0.616666666666667,NA,NA,NA,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.758333333333333,1.26666666666667,5,2,5,2,4,4,3,2,1,3,4,4,3,2,3,3
1.83333333333333,1.16666666666667,NA,NA,NA,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.58333333333333,1.16666666666667,NA,NA,NA,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.95,1.28333333333333,2,2,4,2,3,2,1,1,2,5,4,4,4,4,5,5
1.1,0.25,4,1,5,1,5,4,3,4,1,5,2,4,4,4,5,5
1,0.733333333333333,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1.50833333333333,5,4,4,1,4,2,2,2,4,3,4,4,4,4,4,5
1.36666666666667,1.48333333333333,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.38333333333333,0.5,4,1,5,5,4,4,1,1,1,3,1,4,4,3,4,3
1.175,0.666666666666667,1,1,5,1,4,1,5,4,2,5,4,5,5,4,4,5
1.16666666666667,1.6,NA,NA,NA,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.05,0.566666666666667,5,3,4,1,1,1,4,2,4,5,4,5,5,4,3,3
1.06666666666667,1,2,2,5,1,3,2,1,2,4,5,5,4,5,4,3,NA
1.05,1.43333333333333,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.68333333333333,1.625,NA,NA,NA,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5,1,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.26666666666667,0.666666666666667,4,2,5,1,4,4,5,3,4,3,4,5,5,4,4,5
0.575,0.516666666666667,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.44166666666667,1.26666666666667,NA,NA,NA,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.75833333333333,1.65,2,2,4,1,5,5,1,1,5,5,5,5,5,5,5,5
1.11666666666667,0.95,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.05,1.125,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.55833333333333,1.725,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.516666666666667,1.075,1,1,4,1,5,4,1,4,1,5,2,2,2,4,2,3
0,0.166666666666667,NA,NA,NA,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.21666666666667,1.925,4,2,4,1,2,1,1,1,2,3,2,3,3,4,4,1
0.925,1.29166666666667,NA,NA,NA,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.43333333333333,1,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.5,0.616666666666667,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.4,1.65,NA,NA,NA,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0,5,3,4,1,1,2,1,1,1,NA,1,NA,2,3,NA,NA
1.21666666666667,1,2,2,4,1,2,2,NA,2,2,5,4,4,4,4,4,3
1,0.666666666666667,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1.775,4,4,4,1,3,3,2,1,2,3,4,5,5,5,5,3
1.05,0.833333333333333,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.783333333333333,0.666666666666667,2,2,5,1,2,1,2,1,2,3,2,2,4,1,3,1
1,0.533333333333333,NA,NA,NA,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.1,1.21666666666667,NA,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,5,4,5,1,3,1,4,2,3,1,4,3,5,4,3,3
1,1.31666666666667,2,4,5,1,2,3,1,1,5,3,2,4,4,5,4,5
0.683333333333333,1.31666666666667,NA,NA,NA,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.833333333333333,4,4,5,1,4,2,1,1,5,5,4,2,4,4,5,NA
1.16666666666667,1.33333333333333,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.05,1.6,5,4,5,1,4,1,3,4,2,5,2,NA,4,NA,NA,3
1,0.4,4,4,4,1,1,4,1,1,2,3,2,2,2,4,3,3
1.05,0.5,4,5,5,1,2,2,4,2,2,5,5,4,5,5,5,NA
1.075,1.575,4,4,4,2,1,3,2,1,5,1,2,4,5,4,3,3
1.075,0.666666666666667,NA,NA,NA,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5,1.50833333333333,NA,NA,NA,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.16666666666667,1.33333333333333,NA,NA,NA,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.05,1.725,5,5,5,1,4,2,1,1,2,5,3,2,4,4,5,3
1.48333333333333,1.775,1,4,4,5,5,5,1,1,1,1,1,1,1,1,NA,1
0.316666666666667,0.275,NA,NA,NA,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.833333333333333,0.5,3,2,5,3,5,4,5,NA,NA,5,NA,4,4,5,3,5
1.43333333333333,1.775,1,2,5,1,1,2,1,1,2,3,4,2,4,4,3,5
1,0.416666666666667,1,3,5,1,5,3,3,1,2,5,5,5,5,5,5,3
1.075,0.666666666666667,2,3,4,3,4,3,1,1,5,3,4,4,4,4,4,3
1.43333333333333,1.5,5,5,5,3,5,5,1,1,5,1,5,5,5,5,5,5
1.16666666666667,0.516666666666667,2,4,2,2,4,3,1,1,2,5,3,2,4,4,3,3
0.666666666666667,1.16666666666667,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.95,0.666666666666667,4,4,5,2,5,3,1,1,1,3,4,2,2,3,5,3
1.26666666666667,0.591666666666667,4,4,5,1,5,4,1,2,4,5,4,4,4,4,4,3
0.783333333333333,1.38333333333333,5,4,5,2,3,4,1,1,1,3,1,2,4,4,4,3
1.1,0.441666666666667,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.883333333333333,0.616666666666667,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,0.833333333333333,4,4,5,1,1,2,4,4,2,1,4,4,2,5,2,3
0.733333333333333,0.35,4,4,3,2,3,3,2,4,1,3,1,1,2,4,4,3
0.833333333333333,1,NA,NA,NA,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.05,0.4,4,2,5,1,2,1,5,1,2,5,4,2,4,4,2,5
1.38333333333333,1.16666666666667,2,2,3,2,2,3,5,3,3,5,5,5,5,4,4,5
1,1,3,3,5,1,1,3,5,3,3,3,3,3,3,3,3,3
0.933333333333333,1,NA,NA,NA,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5,1.58333333333333,NA,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.36666666666667,1.29166666666667,NA,NA,NA,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.4,1.525,4,3,4,1,2,4,3,2,2,1,4,5,5,3,2,1
1,1.28333333333333,4,4,4,1,2,3,1,2,4,1,4,3,4,3,3,3
1.26666666666667,1.33333333333333,4,4,4,1,2,2,1,1,2,1,2,2,4,4,4,3
1.05,1,NA,NA,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5,1.29166666666667,5,3,5,1,1,2,NA,1,2,5,4,4,NA,2,NA,3
1.06666666666667,0.45,4,2,5,NA,4,4,1,3,2,3,5,5,4,4,4,5
0.85,0.5,NA,NA,NA,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.166666666666667,0.275,2,3,5,1,3,1,4,1,3,1,5,4,4,4,4,5
1.05,1.16666666666667,2,4,4,1,2,3,4,2,4,3,4,4,3,4,3,3
1.45833333333333,1.16666666666667,4,2,4,1,4,3,4,3,2,5,4,4,5,4,4,3
1.51666666666667,1.55833333333333,4,2,5,1,4,3,3,3,2,3,4,4,4,3,3,3
1.05,1,NA,NA,NA,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5,0.5,5,5,4,1,3,2,1,1,5,1,5,5,5,5,5,5
0.441666666666667,0.783333333333333,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.05,1.33333333333333,NA,NA,NA,2,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.95,0.666666666666667,4,4,4,1,2,2,3,2,2,3,3,4,4,4,3,3
1.51666666666667,1.7,NA,NA,NA,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1.50833333333333,NA,NA,NA,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.466666666666667,0.075,4,4,3,1,1,2,1,1,1,1,1,1,2,1,2,1
0,0.325,4,2,4,2,2,2,3,NA,NA,NA,NA,3,2,NA,3,3
0.95,0.516666666666667,NA,NA,NA,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.05,0.275,4,4,5,1,2,1,4,1,4,5,1,2,5,4,4,3
0.675,0.15,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.733333333333333,0.075,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.775,0.325,5,4,4,1,2,1,1,1,3,NA,2,1,1,5,1,1
0.425,0.591666666666667,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.9,1.16666666666667,NA,NA,NA,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.48333333333333,1.53333333333333,5,5,5,1,1,1,1,4,2,5,5,5,5,5,4,5
0.833333333333333,0.666666666666667,5,5,4,1,1,1,1,1,1,3,2,1,2,2,3,3
1.05,1.21666666666667,NA,NA,NA,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.683333333333333,0.275,NA,NA,NA,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.725,0.833333333333333,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.733333333333333,0.566666666666667,3,4,3,1,2,2,1,1,2,3,2,2,2,4,2,3
1,1.09166666666667,2,5,3,1,3,3,1,1,2,5,5,4,5,5,5,3
1.16666666666667,1.16666666666667,NA,NA,NA,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.16666666666667,1.28333333333333,4,2,3,1,2,1,4,4,3,5,4,4,4,3,2,3
0.9,1.8,4,1,5,1,2,2,4,5,2,5,5,4,5,2,3,3
1.63333333333333,0.616666666666667,2,4,5,3,2,2,2,2,2,3,4,5,4,3,4,3
0,0.25,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.05,0.275,3,4,5,1,3,3,2,1,4,5,5,5,4,5,2,3
0.5,1.55833333333333,2,1,4,1,1,2,1,2,4,5,4,4,2,3,2,5
1.11666666666667,1.45833333333333,2,5,5,1,4,4,5,2,4,5,5,5,5,5,4,1
1.35,0.666666666666667,2,2,5,1,2,1,2,4,4,3,4,4,4,2,2,3
0.5,1,NA,NA,NA,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.1,0.325,NA,NA,NA,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.833333333333333,NA,NA,NA,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.45,1.21666666666667,NA,NA,NA,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1.65,4,2,5,2,4,4,4,4,2,5,4,5,4,4,2,5
1.11666666666667,1.20833333333333,3,5,5,1,2,1,1,4,1,5,2,3,3,2,4,3
1.68333333333333,1.625,4,4,4,2,4,4,1,2,1,5,2,2,2,3,4,5
0.5,0.166666666666667,NA,NA,NA,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.575,1.75,5,5,5,3,5,5,1,1,5,1,NA,4,5,5,5,5
0.95,1.625,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.675,0.575,4,4,5,2,4,4,3,2,2,NA,4,4,4,3,3,3
0.6,0.516666666666667,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.29166666666667,0.741666666666667,NA,NA,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5,0.166666666666667,NA,NA,NA,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.566666666666667,3,3,3,2,2,4,1,1,2,5,3,3,3,3,4,3
0.633333333333333,0.566666666666667,4,3,5,1,1,1,4,1,1,1,4,2,4,2,NA,1
1.68333333333333,1.85,NA,NA,NA,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.35,1,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.683333333333333,0.441666666666667,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.75,0.666666666666667,3,2,5,1,1,1,1,4,2,3,4,4,5,2,4,NA
1.25,0.866666666666667,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.1,0.491666666666667,NA,NA,NA,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.21666666666667,1.575,NA,NA,NA,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.63333333333333,1.34166666666667,NA,NA,NA,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5,0.541666666666667,2,3,4,2,2,2,3,1,3,5,2,3,4,2,4,3
1,2,4,3,4,1,2,2,4,2,2,3,2,4,4,4,2,3
1.275,0.591666666666667,NA,NA,NA,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.50833333333333,1.63333333333333,4,5,5,1,3,1,5,4,2,3,5,5,5,5,5,5
0.95,0.833333333333333,5,5,5,1,2,1,1,2,2,3,4,4,2,4,4,3
1.16666666666667,0.808333333333333,2,4,2,1,1,4,3,1,2,3,3,2,1,3,2,3
0.85,0.075,2,1,5,2,1,2,3,1,1,3,4,1,1,2,2,3
1,0.591666666666667,4,5,5,3,1,3,2,2,2,3,4,5,4,4,3,3
1.1,0.5,NA,NA,NA,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.41666666666667,1.925,NA,NA,NA,1,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5,0.666666666666667,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.59166666666667,1.775,NA,NA,NA,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.26666666666667,1.43333333333333,NA,NA,NA,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.225,0.666666666666667,NA,NA,NA,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.908333333333333,0.375,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.55,0.591666666666667,2,4,4,1,1,1,3,3,2,3,4,4,5,2,2,3
1.26666666666667,0.683333333333333,2,4,3,1,2,2,3,3,2,3,2,2,4,3,4,3
1.11666666666667,0.833333333333333,NA,NA,NA,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.05,0.833333333333333,NA,NA,NA,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.95,0.741666666666667,4,2,4,1,4,2,1,5,2,5,2,5,4,5,4,3
0.5,0.5,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.075,0.616666666666667,NA,NA,NA,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.25,0.583333333333333,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.95,0.566666666666667,NA,NA,NA,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.783333333333333,1.26666666666667,2,5,5,1,2,1,1,1,2,3,4,4,5,5,2,3
1.40833333333333,0.425,NA,NA,NA,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.95,0.441666666666667,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.53333333333333,1.725,NA,NA,NA,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.733333333333333,0.833333333333333,NA,NA,NA,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.1,1.38333333333333,NA,NA,NA,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.608333333333333,0.466666666666667,4,5,4,1,2,2,1,2,2,1,2,2,2,2,3,3
0.5,1,2,2,5,1,1,2,1,2,2,5,5,5,5,4,4,5
1,1,NA,NA,NA,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.01666666666667,0.566666666666667,3,1,5,1,4,2,3,1,5,5,5,5,5,4,5,5
0.325,0.416666666666667,NA,NA,NA,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.733333333333333,0.441666666666667,3,2,5,1,1,1,1,1,1,3,1,2,4,4,5,3
1.075,0.591666666666667,1,2,4,1,2,1,1,1,2,5,4,5,4,4,2,3
0.95,0.375,2,4,4,2,4,3,1,2,2,5,4,4,4,4,4,3
1.24166666666667,1.16666666666667,NA,NA,NA,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.5,0,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.333333333333333,1.20833333333333,2,2,4,2,4,2,2,4,4,NA,4,2,4,1,2,5
0.783333333333333,1.33333333333333,2,2,4,1,1,2,1,1,4,3,1,4,1,NA,2,1
0.825,0.516666666666667,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,0.833333333333333,4,4,4,1,1,1,5,1,1,1,5,2,1,1,3,1
